latitude,longitude,description,location,name,category,type,timestamp,color
33.7509,-79.1307,Sed Fuga,Reiciendis Placeat Veniam,Ut,Porro Lor,2,11/23/2016 19:25:29,green
34.0441,-78.2207,Quis,Dolorem Cupiditate Placeat,Quidem,Porro Lor,2,09/03/2016 16:20:39,purple
32.6743,-79.157,Sed Eum V,Temporibus In Necessitatibus,Possim,Porro Lor,3,11/05/2016 16:43:25,orange
32.4539,-79.8694,Sed Fuga,Ab Quas,Repellendus,Porro Lor,3,10/12/2016 13:37:14,green
36.821,-78.747,Et Ut Dolo,Recusandae Quis Minim,Molestias Quae,Porro Lor,2,11/23/2016 19:25:29,black
32.743,-79.0225,Sed Fuga,Quam Ut Voluptatem,Id Et,Porro Lor,3,10/29/2016 17:09:59,yellow
33.7509,-78.747,Quis,Cumque Minus Repudiandae,Cumque,Porro Lor,3,10/17/2016 00:38:21,green
33.7509,-79.4434,Sed Fuga,Ab Quas,Cumque,Porro Lor,3,09/03/2016 16:20:39,yellow
32.6743,-78.0321,Amet,Quam Ut Voluptatem,Volupt,Porro Lor,2,09/03/2016 16:20:39,green
36.821,-79.0225,Sed Eum V,Ab Quas,Repellendus,Porro Lor,2,09/28/2016 11:16:00,white
33.5143,-79.8439,Et Ut Dolo,Temporibus In Necessitatibus,Ea,Porro Lor,3,09/16/2016 19:39:30,black
33.1663,-78.2484,Sed Fuga,Dolorem Cupiditate Placeat,Ex Nemo,Porro Lor,2,10/12/2016 13:37:14,white
34.599,-78.2484,Sed Fuga,Fuga Alias,Id Et,Porro Lor,3,09/16/2016 19:39:30,yellow
33.7944,-78.436,Amet,Fugiat Est Dolorem,Tempor Si,Porro Lor,2,11/29/2016 13:55:26,white
32.7716,-79.1307,Sed Fuga,Dolorem Cupiditate Placeat,Vero,Porro Lor,2,09/03/2016 16:20:39,yellow
34.3043,-79.239,Quis,Cumque Minus Repudiandae,Molestias Quae,Porro Lor,1,11/29/2016 13:55:26,black
32.4539,-78.0987,Amet,Fugiat Est Dolorem,Recusandae As,Porro Lor,1,10/29/2016 17:09:59,red
32.743,-78.2207,Amet,Ab Quas,Quidem,Porro Lor,1,09/03/2016 16:20:39,orange
34.3043,-79.8694,Sed Eum V,Et Ipsa Aut,Tempor Si,Porro Lor,1,09/28/2016 11:16:00,blue
34.3043,-78.0987,Sed Eum V,Cumque Minus Repudiandae,Autem,Porro Lor,3,09/28/2016 11:16:00,red
38.9874,-78.7331,Sed Fuga,Recusandae Quis Minim,Tempor Si,Porro Lor,3,11/05/2016 16:43:25,blue
32.743,-78.436,Quis,Fugiat Est Dolorem,Id Et,Porro Lor,3,09/03/2016 16:20:39,blue
33.7509,-79.8439,Quis,Et Ipsa Aut,A,Porro Lor,3,11/29/2016 13:55:26,purple
32.7716,-78.436,Sed Fuga,Fuga Alias,Recusandae As,Porro Lor,3,11/29/2016 13:55:26,white
32.2245,-78.2206,Amet,Recusandae Quis Minim,Ea,Porro Lor,2,10/12/2016 13:37:14,grey
32.7716,-78.436,Et Ut Dolo,Dolorem Cupiditate Placeat,Pariatur,Porro Lor,2,11/29/2016 13:55:26,grey
38.9874,-79.8439,Sed Eum V,Fuga Alias,Numquam,Porro Lor,2,10/29/2016 17:09:59,red
37.0767,-79.6227,Et Ut Dolo,Cumque Minus Repudiandae,Aliquid,Porro Lor,1,10/12/2016 13:37:14,green
32.743,-79.1307,Sed Fuga,Temporibus In Necessitatibus,Pariatur,Porro Lor,2,09/16/2016 19:39:30,grey
32.4539,-78.2206,Amet,Fuga Alias,Repellendus,Porro Lor,2,09/16/2016 19:39:30,purple
33.5143,-79.6227,Amet,Fugiat Est Dolorem,Cumque,Porro Lor,2,09/03/2016 16:20:39,yellow
32.743,-78.0321,Sed Fuga,Ab Quas,Repellendus,Porro Lor,1,09/16/2016 19:39:30,green
33.1663,-79.6415,Sed Eum V,Dolorem Cupiditate Placeat,Id Et,Porro Lor,2,09/03/2016 16:20:39,blue
32.4539,-79.0225,Amet,Temporibus In Necessitatibus,Ea,Porro Lor,2,09/03/2016 16:20:39,black
34.0441,-79.6227,Sed Fuga,Et Ipsa Aut,Ut Dolorum,Porro Lor,3,09/28/2016 11:16:00,grey
32.2245,-79.6227,Sed Eum V,Quam Ut Voluptatem,Volupt,Porro Lor,3,11/05/2016 16:43:25,yellow
33.7509,-79.0225,Et Ut Dolo,Recusandae Quis Minim,Cumque,Porro Lor,2,11/23/2016 19:25:29,blue
34.0441,-79.157,Amet,Fugiat Est Dolorem,Recusandae As,Porro Lor,2,09/16/2016 19:39:30,grey
37.0767,-79.157,Et Ut Dolo,Dolorem Cupiditate Placeat,Cumque,Porro Lor,2,11/05/2016 16:43:25,purple
33.7509,-79.0631,Et Ut Dolo,Fugiat Est Dolorem,Cumque,Porro Lor,3,09/05/2016 15:45:21,white
34.3043,-79.157,Sed Eum V,Dolorem Cupiditate Placeat,Elit Volup,Porro Lor,1,09/03/2016 16:20:39,white
33.7944,-79.0631,Amet,Fuga Alias,A,Porro Lor,2,10/12/2016 13:37:14,yellow
33.1663,-79.0631,Et Ut Dolo,Fugiat Est Dolorem,A,Porro Lor,3,11/05/2016 16:43:25,white
36.821,-78.2484,Sed Eum V,Temporibus In Necessitatibus,Neque Optio,Porro Lor,3,09/05/2016 15:45:21,orange
33.1663,-78.2207,Sed Fuga,Ab Quas,Aliquid,Porro Lor,1,10/17/2016 00:38:21,white
32.4539,-78.436,Et Ut Dolo,Ab Quas,Numquam,Porro Lor,2,10/29/2016 17:09:59,white
32.7716,-78.436,Sed Fuga,Reiciendis Placeat Veniam,Id Et,Porro Lor,1,09/16/2016 19:39:30,red
34.3043,-78.436,Sed Fuga,Recusandae Quis Minim,Pariatur,Porro Lor,3,09/28/2016 11:16:00,white
37.0767,-78.436,Et Ut Dolo,Temporibus In Necessitatibus,Ut Dolorum,Porro Lor,2,09/28/2016 11:16:00,orange
32.2245,-79.6227,Sed Eum V,Dolorem Cupiditate Placeat,Vero,Porro Lor,3,11/23/2016 19:25:29,yellow
33.1663,-79.6415,Quis,Temporibus In Necessitatibus,Pariatur,Porro Lor,1,11/23/2016 19:25:29,orange
33.7509,-78.2207,Et Ut Dolo,Quam Ut Voluptatem,Tempor Si,Porro Lor,1,11/05/2016 16:43:25,green
36.821,-79.239,Amet,Temporibus In Necessitatibus,Tempor Si,Porro Lor,1,11/05/2016 16:43:25,black
34.599,-78.0987,Quis,Dolorem Cupiditate Placeat,Repellendus,Porro Lor,3,09/03/2016 16:20:39,green
33.7944,-79.6415,Quis,Fuga Alias,Ex Nemo,Porro Lor,2,10/29/2016 17:09:59,green
33.7944,-79.956,Quis,Fuga Alias,Possim,Porro Lor,2,10/29/2016 17:09:59,purple
33.7944,-78.2484,Et Ut Dolo,Reiciendis Placeat Veniam,Aliquid,Porro Lor,1,09/16/2016 19:39:30,black
32.7716,-78.0321,Et Ut Dolo,Et Ipsa Aut,Aliquid,Porro Lor,1,09/03/2016 16:20:39,orange
38.9874,-79.8439,Sed Fuga,Dolorem Cupiditate Placeat,Ut,Porro Lor,2,09/16/2016 19:39:30,orange
32.743,-79.1307,Amet,Cumque Minus Repudiandae,Neque Optio,Porro Lor,3,09/03/2016 16:20:39,white
33.7509,-78.436,Et Ut Dolo,Reiciendis Placeat Veniam,Autem,Porro Lor,1,10/29/2016 17:09:59,yellow
32.743,-78.7331,Sed Eum V,Fugiat Est Dolorem,Quidem,Porro Lor,1,09/16/2016 19:39:30,black
34.3043,-78.7331,Et Ut Dolo,Fuga Alias,Pariatur,Porro Lor,1,11/23/2016 19:25:29,purple
36.821,-78.0987,Et Ut Dolo,Fuga Alias,Pariatur,Porro Lor,3,09/03/2016 16:20:39,orange
33.5143,-79.239,Amet,Dolorem Cupiditate Placeat,Pariatur,Porro Lor,2,10/29/2016 17:09:59,white
33.7509,-79.239,Amet,Fuga Alias,Molestias Quae,Porro Lor,1,11/23/2016 19:25:29,white
33.5143,-78.0987,Amet,Temporibus In Necessitatibus,Volupt,Porro Lor,3,11/23/2016 19:25:29,red
33.7944,-78.7331,Amet,Ab Quas,Elit Volup,Porro Lor,1,11/05/2016 16:43:25,blue
32.4539,-79.956,Amet,Dolorem Cupiditate Placeat,Numquam,Porro Lor,1,11/23/2016 19:25:29,white
32.6743,-78.2207,Amet,Dolorem Cupiditate Placeat,Pariatur,Porro Lor,2,09/03/2016 16:20:39,blue
34.599,-79.956,Amet,Fuga Alias,Ea,Porro Lor,2,09/03/2016 16:20:39,green
33.5143,-79.157,Quis,Recusandae Quis Minim,Cumque,Porro Lor,3,10/29/2016 17:09:59,green
38.9874,-78.0321,Sed Fuga,Dolorem Cupiditate Placeat,Repellendus,Porro Lor,2,09/28/2016 11:16:00,orange
34.599,-78.2206,Et Ut Dolo,Ab Quas,Aliquid,Porro Lor,1,09/05/2016 15:45:21,black
34.3043,-79.6415,Et Ut Dolo,Fuga Alias,Aliquid,Porro Lor,3,11/23/2016 19:25:29,blue
33.1663,-78.747,Amet,Ab Quas,Molestias Quae,Porro Lor,3,09/03/2016 16:20:39,yellow
33.5143,-78.747,Amet,Et Ipsa Aut,Id Et,Porro Lor,3,10/29/2016 17:09:59,purple
32.7716,-78.2484,Quis,Temporibus In Necessitatibus,Nihil,Porro Lor,1,11/29/2016 13:55:26,black
32.6743,-79.0225,Sed Eum V,Cumque Minus Repudiandae,Aliquid,Porro Lor,2,10/29/2016 17:09:59,white
32.7716,-78.747,Sed Eum V,Temporibus In Necessitatibus,Numquam,Porro Lor,2,10/29/2016 17:09:59,white
37.0767,-78.2484,Sed Fuga,Cumque Minus Repudiandae,Volupt,Porro Lor,1,10/12/2016 13:37:14,grey
33.5143,-78.7331,Sed Fuga,Et Ipsa Aut,Elit Volup,Porro Lor,1,10/17/2016 00:38:21,black
32.6743,-79.2101,Sed Fuga,Temporibus In Necessitatibus,Cumque,Porro Lor,2,11/05/2016 16:43:25,purple
32.2245,-79.956,Sed Fuga,Dolorem Cupiditate Placeat,Molestias Quae,Porro Lor,3,09/03/2016 16:20:39,white
33.7944,-79.157,Et Ut Dolo,Reiciendis Placeat Veniam,Neque Optio,Porro Lor,2,11/05/2016 16:43:25,black
37.0767,-79.0225,Sed Fuga,Recusandae Quis Minim,Tempor Si,Porro Lor,1,11/23/2016 19:25:29,black
33.7944,-79.0225,Sed Eum V,Fuga Alias,Numquam,Porro Lor,1,10/12/2016 13:37:14,grey
32.7716,-79.0631,Sed Fuga,Ab Quas,Autem,Porro Lor,3,10/29/2016 17:09:59,purple
33.7509,-79.956,Amet,Fuga Alias,Nulla,Porro Lor,3,10/17/2016 00:38:21,black
32.743,-78.2484,Et Ut Dolo,Dolorem Cupiditate Placeat,Nihil,Porro Lor,3,09/16/2016 19:39:30,purple
33.5143,-79.157,Amet,Ab Quas,Aliquid,Porro Lor,1,10/17/2016 00:38:21,yellow
34.3043,-79.6227,Quis,Reiciendis Placeat Veniam,Pariatur,Porro Lor,3,09/03/2016 16:20:39,orange
37.0767,-79.6227,Sed Eum V,Ab Quas,Recusandae As,Porro Lor,3,09/03/2016 16:20:39,orange
32.7716,-79.239,Amet,Ab Quas,Ea,Porro Lor,1,10/17/2016 00:38:21,blue
32.743,-79.157,Et Ut Dolo,Recusandae Quis Minim,Recusandae As,Porro Lor,1,10/29/2016 17:09:59,white
32.743,-79.6227,Sed Eum V,Fuga Alias,Cumque,Porro Lor,3,10/12/2016 13:37:14,blue
33.7509,-78.2484,Sed Fuga,Dolorem Cupiditate Placeat,Cumque,Porro Lor,1,09/28/2016 11:16:00,orange
33.7944,-79.157,Amet,Fuga Alias,Autem,Porro Lor,2,09/28/2016 11:16:00,black
37.0767,-79.1307,Et Ut Dolo,Fugiat Est Dolorem,Nulla,Porro Lor,1,10/29/2016 17:09:59,orange
32.7716,-78.2484,Amet,Fuga Alias,Possim,Porro Lor,2,11/29/2016 13:55:26,green
32.7716,-79.2101,Sed Eum V,Fuga Alias,Nulla,Porro Lor,1,10/17/2016 00:38:21,orange
33.7509,-78.0321,Et Ut Dolo,Reiciendis Placeat Veniam,Quidem,Porro Lor,1,11/23/2016 19:25:29,black
36.821,-79.4434,Quis,Quam Ut Voluptatem,Ut Dolorum,Porro Lor,2,11/05/2016 16:43:25,purple
33.7944,-79.8439,Et Ut Dolo,Dolorem Cupiditate Placeat,Repellendus,Porro Lor,2,09/05/2016 15:45:21,blue
32.2245,-78.2206,Et Ut Dolo,Fuga Alias,Possim,Porro Lor,3,09/03/2016 16:20:39,black
32.2245,-78.2207,Amet,Fuga Alias,Cumque,Porro Lor,2,09/28/2016 11:16:00,black
38.9874,-78.0321,Et Ut Dolo,Fugiat Est Dolorem,Ut,Porro Lor,2,10/12/2016 13:37:14,grey
38.9874,-79.157,Amet,Et Ipsa Aut,Cumque,Porro Lor,1,10/17/2016 00:38:21,yellow
33.7509,-78.747,Sed Fuga,Fuga Alias,Ea,Porro Lor,2,10/17/2016 00:38:21,white
36.821,-78.747,Sed Eum V,Reiciendis Placeat Veniam,Autem,Porro Lor,1,09/28/2016 11:16:00,black
34.3043,-79.157,Sed Fuga,Dolorem Cupiditate Placeat,Elit Volup,Porro Lor,2,10/12/2016 13:37:14,orange
33.1663,-79.6227,Amet,Recusandae Quis Minim,Id Et,Porro Lor,3,09/16/2016 19:39:30,white
33.7509,-78.2207,Et Ut Dolo,Quam Ut Voluptatem,Neque Optio,Porro Lor,3,11/23/2016 19:25:29,black
33.7509,-78.436,Sed Eum V,Recusandae Quis Minim,Ea,Porro Lor,1,10/17/2016 00:38:21,blue
32.743,-79.157,Et Ut Dolo,Temporibus In Necessitatibus,Volupt,Porro Lor,2,09/28/2016 11:16:00,orange
33.5143,-79.0631,Sed Eum V,Recusandae Quis Minim,Aliquid,Porro Lor,2,11/05/2016 16:43:25,white
32.4539,-79.8439,Amet,Cumque Minus Repudiandae,Nulla,Porro Lor,3,09/16/2016 19:39:30,orange
33.7509,-79.157,Et Ut Dolo,Fuga Alias,Nihil,Porro Lor,2,09/28/2016 11:16:00,blue
32.743,-78.0321,Sed Eum V,Quam Ut Voluptatem,Ut,Porro Lor,2,09/05/2016 15:45:21,black
37.0767,-79.6415,Et Ut Dolo,Recusandae Quis Minim,Volupt,Porro Lor,2,11/29/2016 13:55:26,yellow
32.2245,-78.2484,Amet,Et Ipsa Aut,Recusandae As,Porro Lor,1,11/29/2016 13:55:26,blue
32.2245,-78.2206,Et Ut Dolo,Fuga Alias,Tempor Si,Porro Lor,2,10/29/2016 17:09:59,green
32.6743,-78.0987,Amet,Recusandae Quis Minim,Id Et,Porro Lor,2,11/05/2016 16:43:25,white
33.7944,-79.956,Amet,Ab Quas,Aliquid,Porro Lor,1,11/05/2016 16:43:25,purple
38.9874,-78.2207,Amet,Reiciendis Placeat Veniam,Vero,Porro Lor,2,10/29/2016 17:09:59,yellow
37.0767,-79.0631,Quis,Recusandae Quis Minim,Ex Nemo,Porro Lor,2,11/29/2016 13:55:26,yellow
36.821,-79.4434,Quis,Fugiat Est Dolorem,A,Porro Lor,3,09/28/2016 11:16:00,blue
33.5143,-79.239,Amet,Fugiat Est Dolorem,Cumque,Porro Lor,2,09/28/2016 11:16:00,purple
33.1663,-79.8694,Sed Fuga,Dolorem Cupiditate Placeat,Volupt,Porro Lor,1,11/23/2016 19:25:29,yellow
38.9874,-78.747,Amet,Fuga Alias,Autem,Porro Lor,2,11/05/2016 16:43:25,white
33.7509,-79.2101,Et Ut Dolo,Temporibus In Necessitatibus,Volupt,Porro Lor,1,09/16/2016 19:39:30,white
33.5143,-79.157,Et Ut Dolo,Recusandae Quis Minim,Ex Nemo,Porro Lor,2,11/23/2016 19:25:29,black
33.1663,-79.8439,Amet,Recusandae Quis Minim,Tempor Si,Porro Lor,2,09/28/2016 11:16:00,white
37.0767,-79.157,Sed Fuga,Fugiat Est Dolorem,Ex Nemo,Porro Lor,2,11/05/2016 16:43:25,green
38.9874,-79.0225,Sed Fuga,Temporibus In Necessitatibus,Recusandae As,Porro Lor,3,11/23/2016 19:25:29,black
32.2245,-78.747,Amet,Quam Ut Voluptatem,Repellendus,Porro Lor,2,11/23/2016 19:25:29,green
33.5143,-78.7331,Sed Fuga,Temporibus In Necessitatibus,Ut Dolorum,Porro Lor,1,10/12/2016 13:37:14,grey
32.4539,-79.1307,Quis,Et Ipsa Aut,Autem,Porro Lor,3,10/17/2016 00:38:21,red
34.599,-78.2207,Amet,Ab Quas,Repellendus,Porro Lor,2,10/12/2016 13:37:14,white
33.7509,-79.0225,Sed Fuga,Temporibus In Necessitatibus,Recusandae As,Porro Lor,1,10/12/2016 13:37:14,yellow
38.9874,-79.0631,Quis,Temporibus In Necessitatibus,Possim,Porro Lor,2,11/23/2016 19:25:29,red
33.1663,-78.0987,Et Ut Dolo,Et Ipsa Aut,Autem,Porro Lor,2,10/29/2016 17:09:59,yellow
33.1663,-79.0631,Sed Fuga,Temporibus In Necessitatibus,Molestias Quae,Porro Lor,2,11/23/2016 19:25:29,white
34.0441,-78.7331,Et Ut Dolo,Cumque Minus Repudiandae,Volupt,Porro Lor,2,10/29/2016 17:09:59,orange
37.0767,-79.239,Sed Eum V,Et Ipsa Aut,Quidem,Porro Lor,1,11/23/2016 19:25:29,green
36.821,-78.2206,Amet,Dolorem Cupiditate Placeat,A,Porro Lor,2,10/17/2016 00:38:21,green
32.7716,-79.6415,Sed Fuga,Cumque Minus Repudiandae,Ea,Porro Lor,2,10/29/2016 17:09:59,black
32.7716,-79.239,Et Ut Dolo,Ab Quas,Itaque,Porro Lor,2,11/29/2016 13:55:26,white
32.6743,-79.1307,Amet,Cumque Minus Repudiandae,Repellendus,Porro Lor,3,11/29/2016 13:55:26,orange
33.7509,-79.956,Quis,Ab Quas,Pariatur,Porro Lor,2,10/29/2016 17:09:59,yellow
32.743,-79.0225,Quis,Temporibus In Necessitatibus,Numquam,Porro Lor,2,10/12/2016 13:37:14,black
33.7509,-79.6415,Amet,Reiciendis Placeat Veniam,Elit Volup,Porro Lor,3,10/17/2016 00:38:21,white
38.9874,-79.4434,Et Ut Dolo,Temporibus In Necessitatibus,Pariatur,Porro Lor,2,11/29/2016 13:55:26,orange
38.9874,-79.6227,Sed Fuga,Recusandae Quis Minim,Molestias Quae,Porro Lor,1,11/05/2016 16:43:25,green
32.743,-78.2207,Quis,Temporibus In Necessitatibus,Autem,Porro Lor,3,10/29/2016 17:09:59,red
32.6743,-79.6415,Quis,Cumque Minus Repudiandae,Ex Nemo,Porro Lor,2,11/05/2016 16:43:25,yellow
33.5143,-78.7331,Amet,Quam Ut Voluptatem,Neque Optio,Porro Lor,1,09/16/2016 19:39:30,purple
32.7716,-78.747,Amet,Et Ipsa Aut,Ut,Porro Lor,3,10/12/2016 13:37:14,black
33.1663,-78.2207,Sed Fuga,Fuga Alias,Molestias Quae,Porro Lor,2,11/23/2016 19:25:29,yellow
33.7944,-78.2484,Amet,Reiciendis Placeat Veniam,Id Et,Porro Lor,2,10/29/2016 17:09:59,black
36.821,-79.4434,Amet,Cumque Minus Repudiandae,Aliquid,Porro Lor,2,09/28/2016 11:16:00,white
33.5143,-78.2207,Et Ut Dolo,Et Ipsa Aut,Molestias Quae,Porro Lor,3,10/17/2016 00:38:21,black
33.7944,-78.747,Et Ut Dolo,Quam Ut Voluptatem,Autem,Porro Lor,3,09/16/2016 19:39:30,black
32.2245,-79.1307,Amet,Fuga Alias,Ex Nemo,Porro Lor,3,09/28/2016 11:16:00,white
33.1663,-79.8439,Amet,Ab Quas,Molestias Quae,Porro Lor,1,09/28/2016 11:16:00,yellow
33.7509,-79.8439,Sed Fuga,Dolorem Cupiditate Placeat,Molestias Quae,Porro Lor,2,09/03/2016 16:20:39,white
32.743,-78.2484,Et Ut Dolo,Recusandae Quis Minim,Autem,Porro Lor,3,09/28/2016 11:16:00,grey
32.7716,-78.436,Sed Fuga,Reiciendis Placeat Veniam,Itaque,Porro Lor,2,10/12/2016 13:37:14,orange
32.2245,-78.0987,Amet,Cumque Minus Repudiandae,Pariatur,Porro Lor,2,09/28/2016 11:16:00,green
33.1663,-78.2206,Sed Fuga,Dolorem Cupiditate Placeat,Vero,Porro Lor,1,11/29/2016 13:55:26,black
32.4539,-79.6227,Amet,Et Ipsa Aut,Vero,Porro Lor,1,11/23/2016 19:25:29,blue
34.3043,-79.8439,Amet,Dolorem Cupiditate Placeat,Nulla,Porro Lor,2,09/03/2016 16:20:39,purple
34.3043,-78.2207,Sed Fuga,Reiciendis Placeat Veniam,Ea,Porro Lor,2,09/16/2016 19:39:30,green
34.0441,-78.7331,Sed Fuga,Ab Quas,Nulla,Porro Lor,2,11/23/2016 19:25:29,red
32.6743,-79.4434,Amet,Ab Quas,Elit Volup,Porro Lor,3,09/28/2016 11:16:00,grey
34.3043,-78.2207,Sed Fuga,Reiciendis Placeat Veniam,Id Et,Porro Lor,2,10/17/2016 00:38:21,white
32.743,-79.956,Sed Fuga,Dolorem Cupiditate Placeat,Pariatur,Porro Lor,1,11/23/2016 19:25:29,red
32.7716,-78.436,Quis,Recusandae Quis Minim,Molestias Quae,Porro Lor,1,09/16/2016 19:39:30,yellow
33.7944,-79.157,Amet,Et Ipsa Aut,Ut,Porro Lor,2,09/05/2016 15:45:21,orange
32.7716,-78.7331,Sed Fuga,Recusandae Quis Minim,Repellendus,Porro Lor,1,11/23/2016 19:25:29,white
33.7509,-79.8694,Sed Eum V,Temporibus In Necessitatibus,Tempor Si,Porro Lor,2,11/23/2016 19:25:29,yellow
32.7716,-78.7331,Amet,Fuga Alias,Numquam,Porro Lor,3,11/29/2016 13:55:26,yellow
33.7944,-79.2101,Sed Fuga,Quam Ut Voluptatem,Ex Nemo,Porro Lor,2,10/12/2016 13:37:14,grey
34.3043,-79.0631,Sed Eum V,Fuga Alias,Neque Optio,Porro Lor,2,10/29/2016 17:09:59,yellow
32.7716,-78.0987,Quis,Dolorem Cupiditate Placeat,Aliquid,Porro Lor,1,09/03/2016 16:20:39,blue
32.743,-79.6227,Et Ut Dolo,Temporibus In Necessitatibus,Possim,Porro Lor,1,09/05/2016 15:45:21,purple
38.9874,-78.2206,Amet,Et Ipsa Aut,Id Et,Porro Lor,2,10/29/2016 17:09:59,orange
34.0441,-79.0225,Amet,Fuga Alias,Volupt,Porro Lor,1,09/28/2016 11:16:00,green
32.7716,-79.8439,Quis,Quam Ut Voluptatem,Pariatur,Porro Lor,2,09/05/2016 15:45:21,white
32.4539,-79.239,Sed Fuga,Ab Quas,Volupt,Porro Lor,2,11/05/2016 16:43:25,blue
32.6743,-79.0225,Et Ut Dolo,Dolorem Cupiditate Placeat,Vero,Porro Lor,2,10/12/2016 13:37:14,blue
36.821,-79.2101,Amet,Quam Ut Voluptatem,Numquam,Porro Lor,1,09/05/2016 15:45:21,white
32.7716,-79.6415,Et Ut Dolo,Et Ipsa Aut,Neque Optio,Porro Lor,1,10/12/2016 13:37:14,yellow
33.5143,-78.0321,Sed Fuga,Ab Quas,Repellendus,Porro Lor,3,10/17/2016 00:38:21,white
34.3043,-79.1307,Sed Fuga,Ab Quas,Autem,Porro Lor,2,11/29/2016 13:55:26,red
33.5143,-78.7331,Amet,Dolorem Cupiditate Placeat,Cumque,Porro Lor,2,09/28/2016 11:16:00,blue
33.7944,-79.0631,Amet,Cumque Minus Repudiandae,Autem,Porro Lor,2,09/03/2016 16:20:39,green
33.7509,-79.1307,Sed Fuga,Temporibus In Necessitatibus,Cumque,Porro Lor,1,09/28/2016 11:16:00,yellow
34.599,-78.7331,Amet,Temporibus In Necessitatibus,Cumque,Porro Lor,2,11/05/2016 16:43:25,white
38.9874,-78.2484,Sed Fuga,Fugiat Est Dolorem,Numquam,Porro Lor,1,10/29/2016 17:09:59,white
34.3043,-79.6415,Et Ut Dolo,Reiciendis Placeat Veniam,Volupt,Porro Lor,3,11/23/2016 19:25:29,blue
32.7716,-78.2484,Amet,Recusandae Quis Minim,Cumque,Porro Lor,1,09/03/2016 16:20:39,yellow
37.0767,-78.0321,Sed Eum V,Recusandae Quis Minim,Nulla,Porro Lor,2,10/17/2016 00:38:21,red
32.4539,-78.747,Sed Fuga,Et Ipsa Aut,Recusandae As,Porro Lor,3,09/28/2016 11:16:00,yellow
32.4539,-78.2484,Sed Fuga,Cumque Minus Repudiandae,Numquam,Porro Lor,1,09/16/2016 19:39:30,black
32.7716,-78.0321,Sed Eum V,Temporibus In Necessitatibus,Aliquid,Porro Lor,1,10/29/2016 17:09:59,green
32.7716,-78.0987,Amet,Ab Quas,Molestias Quae,Porro Lor,3,11/05/2016 16:43:25,orange
34.3043,-79.0225,Quis,Fuga Alias,Aliquid,Porro Lor,2,10/17/2016 00:38:21,orange
38.9874,-78.436,Sed Fuga,Temporibus In Necessitatibus,Vero,Porro Lor,2,09/03/2016 16:20:39,orange
32.743,-78.0321,Amet,Temporibus In Necessitatibus,Tempor Si,Porro Lor,2,09/05/2016 15:45:21,purple
33.1663,-79.0631,Amet,Reiciendis Placeat Veniam,Elit Volup,Porro Lor,2,11/23/2016 19:25:29,red
32.743,-78.7331,Et Ut Dolo,Reiciendis Placeat Veniam,Aliquid,Porro Lor,1,10/12/2016 13:37:14,white
36.821,-78.0321,Amet,Temporibus In Necessitatibus,A,Porro Lor,1,10/12/2016 13:37:14,orange
32.6743,-78.0987,Quis,Et Ipsa Aut,Vero,Porro Lor,2,10/29/2016 17:09:59,blue
33.7944,-78.2207,Sed Fuga,Recusandae Quis Minim,Cumque,Porro Lor,2,10/29/2016 17:09:59,purple
33.7509,-79.8439,Sed Fuga,Cumque Minus Repudiandae,Vero,Porro Lor,2,10/12/2016 13:37:14,green
32.7716,-79.239,Et Ut Dolo,Et Ipsa Aut,Numquam,Porro Lor,2,09/03/2016 16:20:39,yellow
38.9874,-79.4434,Et Ut Dolo,Cumque Minus Repudiandae,Volupt,Porro Lor,2,11/05/2016 16:43:25,black
32.743,-78.436,Sed Fuga,Et Ipsa Aut,Quidem,Porro Lor,3,11/05/2016 16:43:25,red
36.821,-79.6227,Sed Fuga,Et Ipsa Aut,Molestias Quae,Porro Lor,2,11/23/2016 19:25:29,blue
33.5143,-79.0225,Sed Fuga,Quam Ut Voluptatem,Pariatur,Porro Lor,2,10/12/2016 13:37:14,yellow
36.821,-79.0225,Sed Eum V,Fuga Alias,Possim,Porro Lor,2,10/29/2016 17:09:59,grey
33.5143,-78.2484,Sed Fuga,Dolorem Cupiditate Placeat,Neque Optio,Porro Lor,3,11/05/2016 16:43:25,blue
32.4539,-79.239,Sed Fuga,Temporibus In Necessitatibus,Quidem,Porro Lor,2,10/29/2016 17:09:59,white
37.0767,-79.956,Sed Eum V,Dolorem Cupiditate Placeat,Aliquid,Porro Lor,3,09/28/2016 11:16:00,purple
32.2245,-79.6227,Sed Fuga,Fuga Alias,Volupt,Porro Lor,2,11/29/2016 13:55:26,purple
33.1663,-79.0631,Sed Fuga,Recusandae Quis Minim,Possim,Porro Lor,1,09/03/2016 16:20:39,black
38.9874,-79.2101,Et Ut Dolo,Ab Quas,Cumque,Porro Lor,3,09/03/2016 16:20:39,blue
33.7944,-78.0987,Et Ut Dolo,Temporibus In Necessitatibus,Recusandae As,Porro Lor,2,10/17/2016 00:38:21,blue
32.743,-78.0321,Amet,Dolorem Cupiditate Placeat,Pariatur,Porro Lor,2,10/29/2016 17:09:59,black
34.3043,-79.157,Et Ut Dolo,Temporibus In Necessitatibus,Repellendus,Porro Lor,2,09/28/2016 11:16:00,white
32.7716,-78.2484,Sed Fuga,Fuga Alias,A,Porro Lor,2,11/29/2016 13:55:26,yellow
34.0441,-78.436,Amet,Fuga Alias,Quidem,Porro Lor,3,09/03/2016 16:20:39,green
32.2245,-78.0321,Sed Eum V,Ab Quas,Pariatur,Porro Lor,3,09/03/2016 16:20:39,blue
